artifact_path,lineage,recording_or_cell,accessed_live_range,stimulus_accessed,spikes_or_targets_accessed,model_predictions_computed,NLL_or_metric_computed,used_for_training,used_for_model_selection,used_for_architecture_decision,only_hash_or_metadata_access,classification,evidence
output/real_data/schottdorf_canonical_v1_overlapping_support_development_22cell_20260830/cells/67_7/validation-predictions.pt,output\real_data\schottdorf_canonical_v1_overlapping_support_development_22cell_20260830\cells\67_7,exact per-sequence IDs in binary_source_ids_default/escalated.csv,"live frames [2400,3000)",True,True,True,True,see producer,see producer,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Existing binary payload source IDs; SHA256=33b98b6bbc57cf9609ca5bfafe69eefdb99efdb53d2ca00de59e81e6321dcf20; field paths=logits_raw;logits_trained;probabilities_trained;target;valid_mask;source_image_ids;trial_indices
output/real_data/schottdorf_canonical_v1_overlapping_support_development_22cell_20260830/cells/68_10/validation-predictions.pt,output\real_data\schottdorf_canonical_v1_overlapping_support_development_22cell_20260830\cells\68_10,exact per-sequence IDs in binary_source_ids_default/escalated.csv,"live frames [2400,3000)",True,True,True,True,see producer,see producer,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Existing binary payload source IDs; SHA256=c00a93187c0a1e7d7503ee28542efdba9d48fdd29d31c3de3d3d81eef4537662; field paths=logits_raw;logits_trained;probabilities_trained;target;valid_mask;source_image_ids;trial_indices
output/real_data/schottdorf_canonical_v1_overlapping_support_development_22cell_20260830/cells/68_11/validation-predictions.pt,output\real_data\schottdorf_canonical_v1_overlapping_support_development_22cell_20260830\cells\68_11,exact per-sequence IDs in binary_source_ids_default/escalated.csv,"live frames [2400,3000)",True,True,True,True,see producer,see producer,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Existing binary payload source IDs; SHA256=2adc7c11c1863aedfb9dde87fe1b24ddad4ad934b7a248a04983dfdae0f1f245; field paths=logits_raw;logits_trained;probabilities_trained;target;valid_mask;source_image_ids;trial_indices
output/real_data/schottdorf_canonical_v1_overlapping_support_development_22cell_20260830/cells/68_3/validation-predictions.pt,output\real_data\schottdorf_canonical_v1_overlapping_support_development_22cell_20260830\cells\68_3,exact per-sequence IDs in binary_source_ids_default/escalated.csv,"live frames [2400,3000)",True,True,True,True,see producer,see producer,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Existing binary payload source IDs; SHA256=15c4c41212042d9751f1a4e12c64ff704b39d047d6ac90610396498f00bb273f; field paths=logits_raw;logits_trained;probabilities_trained;target;valid_mask;source_image_ids;trial_indices
output/real_data/schottdorf_canonical_v1_overlapping_support_development_22cell_20260830/cells/68_4/validation-predictions.pt,output\real_data\schottdorf_canonical_v1_overlapping_support_development_22cell_20260830\cells\68_4,exact per-sequence IDs in binary_source_ids_default/escalated.csv,"live frames [2400,3000)",True,True,True,True,see producer,see producer,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Existing binary payload source IDs; SHA256=3cfaf64e6fb892f6cc7c60e5b1cb3b3d6d5c8317cbb571ddd70e9dc0ddaba3b4; field paths=logits_raw;logits_trained;probabilities_trained;target;valid_mask;source_image_ids;trial_indices
output/real_data/schottdorf_canonical_v1_overlapping_support_development_22cell_20260830/cells/68_7/validation-predictions.pt,output\real_data\schottdorf_canonical_v1_overlapping_support_development_22cell_20260830\cells\68_7,exact per-sequence IDs in binary_source_ids_default/escalated.csv,"live frames [2400,3000)",True,True,True,True,see producer,see producer,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Existing binary payload source IDs; SHA256=0eb9dc592cce3ffbb6ff8bf7c9b754d9ed7a3b8a2d0849627d6ec704f047c864; field paths=logits_raw;logits_trained;probabilities_trained;target;valid_mask;source_image_ids;trial_indices
output/real_data/schottdorf_canonical_v1_overlapping_support_development_22cell_20260830/cells/69_21/validation-predictions.pt,output\real_data\schottdorf_canonical_v1_overlapping_support_development_22cell_20260830\cells\69_21,exact per-sequence IDs in binary_source_ids_default/escalated.csv,"live frames [2400,3000)",True,True,True,True,see producer,see producer,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Existing binary payload source IDs; SHA256=55494d562de493b28327c8486477d517a3a59f7fb66ccac79aa7014a31d37fbd; field paths=logits_raw;logits_trained;probabilities_trained;target;valid_mask;source_image_ids;trial_indices
output/real_data/schottdorf_canonical_v1_overlapping_support_development_22cell_20260830/cells/69_3/validation-predictions.pt,output\real_data\schottdorf_canonical_v1_overlapping_support_development_22cell_20260830\cells\69_3,exact per-sequence IDs in binary_source_ids_default/escalated.csv,"live frames [2400,3000)",True,True,True,True,see producer,see producer,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Existing binary payload source IDs; SHA256=047a97852d8ebb99eff6d518c79327c3cc0c0e2c089197b34f9a060369dd5928; field paths=logits_raw;logits_trained;probabilities_trained;target;valid_mask;source_image_ids;trial_indices
output/real_data/schottdorf_canonical_v1_overlapping_support_development_22cell_20260830/cells/69_4/validation-predictions.pt,output\real_data\schottdorf_canonical_v1_overlapping_support_development_22cell_20260830\cells\69_4,exact per-sequence IDs in binary_source_ids_default/escalated.csv,"live frames [2400,3000)",True,True,True,True,see producer,see producer,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Existing binary payload source IDs; SHA256=2d669616e5f51a1a2d08ed945e67b0473f133ea7dd2bdda9c72bb46ab823a868; field paths=logits_raw;logits_trained;probabilities_trained;target;valid_mask;source_image_ids;trial_indices
output/real_data/schottdorf_canonical_v1_overlapping_support_development_22cell_20260830/cells/69_6/validation-predictions.pt,output\real_data\schottdorf_canonical_v1_overlapping_support_development_22cell_20260830\cells\69_6,exact per-sequence IDs in binary_source_ids_default/escalated.csv,"live frames [2400,3000)",True,True,True,True,see producer,see producer,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Existing binary payload source IDs; SHA256=f5222f937dd90c940c2f5e4885d388f890a62099720dd39e2b0db9da7436f72d; field paths=logits_raw;logits_trained;probabilities_trained;target;valid_mask;source_image_ids;trial_indices
output/real_data/schottdorf_canonical_v1_overlapping_support_development_22cell_20260830/cells/69_7/validation-predictions.pt,output\real_data\schottdorf_canonical_v1_overlapping_support_development_22cell_20260830\cells\69_7,exact per-sequence IDs in binary_source_ids_default/escalated.csv,"live frames [2400,3000)",True,True,True,True,see producer,see producer,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Existing binary payload source IDs; SHA256=7d9841e8db1b309ff1928fa513fb5e9111f8982ef197a725d598d72a9cbe4ba2; field paths=logits_raw;logits_trained;probabilities_trained;target;valid_mask;source_image_ids;trial_indices
output/real_data/schottdorf_canonical_v1_overlapping_support_development_22cell_20260830/cells/70_1/validation-predictions.pt,output\real_data\schottdorf_canonical_v1_overlapping_support_development_22cell_20260830\cells\70_1,exact per-sequence IDs in binary_source_ids_default/escalated.csv,"live frames [2400,3000)",True,True,True,True,see producer,see producer,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Existing binary payload source IDs; SHA256=2273dfb9aad3d5454ebf49e8f390fe033eb7696ea400f3849656cbdd3b779e55; field paths=logits_raw;logits_trained;probabilities_trained;target;valid_mask;source_image_ids;trial_indices
output/real_data/schottdorf_canonical_v1_overlapping_support_development_22cell_20260830/cells/70_15/validation-predictions.pt,output\real_data\schottdorf_canonical_v1_overlapping_support_development_22cell_20260830\cells\70_15,exact per-sequence IDs in binary_source_ids_default/escalated.csv,"live frames [2400,3000)",True,True,True,True,see producer,see producer,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Existing binary payload source IDs; SHA256=ed400a8f7f1fdcbf208f6764bbeebd5d68b3416d40de4387c678ab5f6d6b842f; field paths=logits_raw;logits_trained;probabilities_trained;target;valid_mask;source_image_ids;trial_indices
output/real_data/schottdorf_canonical_v1_overlapping_support_development_22cell_20260830/cells/70_34/validation-predictions.pt,output\real_data\schottdorf_canonical_v1_overlapping_support_development_22cell_20260830\cells\70_34,exact per-sequence IDs in binary_source_ids_default/escalated.csv,"live frames [2400,3000)",True,True,True,True,see producer,see producer,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Existing binary payload source IDs; SHA256=6cc182567d3835c29c4e79be7dfb4cd5fffd959b3806902be712c868b13266c9; field paths=logits_raw;logits_trained;probabilities_trained;target;valid_mask;source_image_ids;trial_indices
output/real_data/schottdorf_canonical_v1_overlapping_support_development_22cell_20260830/cells/70_7/validation-predictions.pt,output\real_data\schottdorf_canonical_v1_overlapping_support_development_22cell_20260830\cells\70_7,exact per-sequence IDs in binary_source_ids_default/escalated.csv,"live frames [2400,3000)",True,True,True,True,see producer,see producer,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Existing binary payload source IDs; SHA256=69834ea862b226e5a3c269a75d4bcb26dd63c22e70e8f6994edea54d973dbaf2; field paths=logits_raw;logits_trained;probabilities_trained;target;valid_mask;source_image_ids;trial_indices
output/real_data/schottdorf_canonical_v1_shared_bc_development_22cell_20260830/cells/67_14/validation-predictions.pt,output\real_data\schottdorf_canonical_v1_shared_bc_development_22cell_20260830\cells\67_14,exact per-sequence IDs in binary_source_ids_default/escalated.csv,"live frames [2400,3000)",True,True,True,True,see producer,see producer,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Existing binary payload source IDs; SHA256=97eac4776eb7012ac9876ae42fa83d6bf936a490654621d555c74d0cf29db224; field paths=logits_raw;logits_trained;probabilities_trained;target;valid_mask;source_image_ids;trial_indices
output/real_data/schottdorf_canonical_v1_shared_bc_development_22cell_20260830/cells/67_21/validation-predictions.pt,output\real_data\schottdorf_canonical_v1_shared_bc_development_22cell_20260830\cells\67_21,exact per-sequence IDs in binary_source_ids_default/escalated.csv,"live frames [2400,3000)",True,True,True,True,see producer,see producer,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Existing binary payload source IDs; SHA256=ef2a39416793fbd4263380b69bcb3ce024f30c3d9a3f5cf6d058050ba3fe2855; field paths=logits_raw;logits_trained;probabilities_trained;target;valid_mask;source_image_ids;trial_indices
output/real_data/schottdorf_canonical_v1_shared_bc_development_22cell_20260830/cells/67_26/validation-predictions.pt,output\real_data\schottdorf_canonical_v1_shared_bc_development_22cell_20260830\cells\67_26,exact per-sequence IDs in binary_source_ids_default/escalated.csv,"live frames [2400,3000)",True,True,True,True,see producer,see producer,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Existing binary payload source IDs; SHA256=4d3d6e08c63f24c5b2f7c4d0697f530a430533b4b98cfb57d27aa40b6ea68cfb; field paths=logits_raw;logits_trained;probabilities_trained;target;valid_mask;source_image_ids;trial_indices
output/real_data/schottdorf_canonical_v1_shared_bc_development_22cell_20260830/cells/67_33/validation-predictions.pt,output\real_data\schottdorf_canonical_v1_shared_bc_development_22cell_20260830\cells\67_33,exact per-sequence IDs in binary_source_ids_default/escalated.csv,"live frames [2400,3000)",True,True,True,True,see producer,see producer,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Existing binary payload source IDs; SHA256=95371542a2e5de59176466b2a6d2a5e0a0c32c326b6ef7423c6505588e6fcea1; field paths=logits_raw;logits_trained;probabilities_trained;target;valid_mask;source_image_ids;trial_indices
output/real_data/schottdorf_canonical_v1_shared_bc_development_22cell_20260830/cells/67_34/validation-predictions.pt,output\real_data\schottdorf_canonical_v1_shared_bc_development_22cell_20260830\cells\67_34,exact per-sequence IDs in binary_source_ids_default/escalated.csv,"live frames [2400,3000)",True,True,True,True,see producer,see producer,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Existing binary payload source IDs; SHA256=a1fe76b8712799a2072d476ea92fdfec4c5ea1bea5e9d3a3d46815a5cac39c02; field paths=logits_raw;logits_trained;probabilities_trained;target;valid_mask;source_image_ids;trial_indices
output/real_data/schottdorf_canonical_v1_shared_bc_development_22cell_20260830/cells/67_4/validation-predictions.pt,output\real_data\schottdorf_canonical_v1_shared_bc_development_22cell_20260830\cells\67_4,exact per-sequence IDs in binary_source_ids_default/escalated.csv,"live frames [2400,3000)",True,True,True,True,see producer,see producer,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Existing binary payload source IDs; SHA256=0aa8b3209b54145b66e393714bf1ad5c559347fda0d17c7a70c9aeb9c9482ce4; field paths=logits_raw;logits_trained;probabilities_trained;target;valid_mask;source_image_ids;trial_indices
output/real_data/schottdorf_canonical_v1_shared_bc_development_22cell_20260830/cells/67_6/validation-predictions.pt,output\real_data\schottdorf_canonical_v1_shared_bc_development_22cell_20260830\cells\67_6,exact per-sequence IDs in binary_source_ids_default/escalated.csv,"live frames [2400,3000)",True,True,True,True,see producer,see producer,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Existing binary payload source IDs; SHA256=761c2eb958eb7e80aa31c251bc660fa307779a2b525ea213b0e7304c1d08731e; field paths=logits_raw;logits_trained;probabilities_trained;target;valid_mask;source_image_ids;trial_indices
output/real_data/schottdorf_canonical_v1_shared_bc_development_22cell_20260830/cells/67_7/validation-predictions.pt,output\real_data\schottdorf_canonical_v1_shared_bc_development_22cell_20260830\cells\67_7,exact per-sequence IDs in binary_source_ids_default/escalated.csv,"live frames [2400,3000)",True,True,True,True,see producer,see producer,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Existing binary payload source IDs; SHA256=7ead852359810c27315006607ed1365b46457c5bc4296a815fe8490978f88535; field paths=logits_raw;logits_trained;probabilities_trained;target;valid_mask;source_image_ids;trial_indices
output/real_data/schottdorf_canonical_v1_shared_bc_development_22cell_20260830/cells/68_10/validation-predictions.pt,output\real_data\schottdorf_canonical_v1_shared_bc_development_22cell_20260830\cells\68_10,exact per-sequence IDs in binary_source_ids_default/escalated.csv,"live frames [2400,3000)",True,True,True,True,see producer,see producer,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Existing binary payload source IDs; SHA256=89297b61162d6c8fc9acf226e866b017a4020a40c7981fd296346fc7cb2e699e; field paths=logits_raw;logits_trained;probabilities_trained;target;valid_mask;source_image_ids;trial_indices
output/real_data/schottdorf_canonical_v1_shared_bc_development_22cell_20260830/cells/68_11/validation-predictions.pt,output\real_data\schottdorf_canonical_v1_shared_bc_development_22cell_20260830\cells\68_11,exact per-sequence IDs in binary_source_ids_default/escalated.csv,"live frames [2400,3000)",True,True,True,True,see producer,see producer,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Existing binary payload source IDs; SHA256=6ba8628c9b7bfca8e60d30a6607c47220f8bb545383dff72c73b77f15191ee5b; field paths=logits_raw;logits_trained;probabilities_trained;target;valid_mask;source_image_ids;trial_indices
output/real_data/schottdorf_canonical_v1_shared_bc_development_22cell_20260830/cells/68_3/validation-predictions.pt,output\real_data\schottdorf_canonical_v1_shared_bc_development_22cell_20260830\cells\68_3,exact per-sequence IDs in binary_source_ids_default/escalated.csv,"live frames [2400,3000)",True,True,True,True,see producer,see producer,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Existing binary payload source IDs; SHA256=0701911387d5467f7602304ed3b2a0cde9a6ab50c9f4f150bb2b74aeffb6c3d8; field paths=logits_raw;logits_trained;probabilities_trained;target;valid_mask;source_image_ids;trial_indices
output/real_data/schottdorf_canonical_v1_shared_bc_development_22cell_20260830/cells/68_4/validation-predictions.pt,output\real_data\schottdorf_canonical_v1_shared_bc_development_22cell_20260830\cells\68_4,exact per-sequence IDs in binary_source_ids_default/escalated.csv,"live frames [2400,3000)",True,True,True,True,see producer,see producer,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Existing binary payload source IDs; SHA256=51c75d1dfcc4008844f85168fc4ddc201509f88d565433783cabd56ccafce464; field paths=logits_raw;logits_trained;probabilities_trained;target;valid_mask;source_image_ids;trial_indices
output/real_data/schottdorf_canonical_v1_shared_bc_development_22cell_20260830/cells/68_7/validation-predictions.pt,output\real_data\schottdorf_canonical_v1_shared_bc_development_22cell_20260830\cells\68_7,exact per-sequence IDs in binary_source_ids_default/escalated.csv,"live frames [2400,3000)",True,True,True,True,see producer,see producer,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Existing binary payload source IDs; SHA256=c910218ce37c621c8f84ef191666d19a56d078a92d0388b3018c37aac3c456dd; field paths=logits_raw;logits_trained;probabilities_trained;target;valid_mask;source_image_ids;trial_indices
